Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF,MACD9,OSC,K,D,S_P500,SOXX,ADR,TaiwanAll
2015/6/18,142,143,142,142,142.8,141.45,143.25,145.34,28627,29604,35187,-1.06,-1.2,0.14,63.25%,56.62%,2100.44,715.19,23.6,9218.37
2015/6/22,142,143.5,142,142,142.3,141.65,143.08,145.18,29599,28475,33862,-1,-1.16,0.16,62.68%,58.64%,2121.24,725.6,23.76,9341.77
2015/6/23,143,145,142.5,144.5,142.6,142.25,142.93,145.08,37809,31282,33079,-0.8,-1.09,0.29,72.09%,63.12%,2109.99,723.37,23.4,9391.14
2015/6/24,144.5,145,143.5,145,143.2,142.85,142.85,145.07,21134,29769,32026,-0.59,-0.99,0.4,81.39%,69.21%,2122.85,728.22,23.84,9397.31
2015/6/25,145,147,145,146.5,144,143.55,142.93,145.13,45571,32548,32859,-0.29,-0.85,0.56,84.82%,74.41%,2124.2,723.88,23.93,9476.34
2015/6/26,147,147.5,145.5,146,144.8,143.8,142.88,145.19,34171,33657,31630,-0.05,-0.69,0.64,82.19%,77.00%,2108.58,716.49,23.9,9462.57
2015/6/29,140.5,141,138.5,138.5,144.1,143.2,142.5,145.08,53096,38356,33416,-0.43,-0.64,0.2,54.79%,69.60%,2102.31,715.83,24.08,9236.1
2015/6/30,139,140.5,138.5,140.5,143.3,142.95,142.28,145.02,45376,39870,35576,-0.66,-0.64,-0.02,43.93%,61.04%,2101.49,698.36,23.629999,9323.02
2015/7/1,140,142.5,139,141,142.5,142.85,142.13,144.92,33330,42309,36039,-0.76,-0.66,-0.09,38.55%,53.55%,2057.64,678.07,22.379999,9375.23
2015/7/2,140.5,142,140.5,141.5,141.5,142.75,142.05,144.84,24309,38056,35302,-0.79,-0.69,-0.1,36.81%,47.97%,2063.11,680.54,22.709999,9379.24
2015/7/3,141.5,142.5,140,142.5,140.8,142.8,142.13,144.83,17091,34640,34149,-0.76,-0.7,-0.06,39.36%,45.10%,2077.42,682.13,22.93,9358.23
2015/7/6,141,141.5,140.5,140.5,141.2,142.65,142.15,144.79,20684,28158,33257,-0.82,-0.73,-0.09,33.64%,41.28%,2076.78,685.51,23.15,9255.96
2015/7/7,141,142,140.5,140.5,141.2,142.25,142.25,144.68,26546,24392,32131,-0.85,-0.75,-0.1,29.84%,37.46%,2068.76,675.11,22.940001,9250.16
2015/7/8,140.5,141,138,138,140.6,141.55,142.2,144.53,52066,28139,35224,-1.03,-0.81,-0.22,19.89%,31.61%,2081.34,672.91,22.959999,8976.11
2015/7/9,134,138,134,136.5,139.6,140.55,142.05,144.41,53785,34034,36045,-1.36,-0.92,-0.44,23.06%,28.76%,2046.68,655.25,22.23,8914.13
2015/7/13,137,139.5,137,138.5,138.8,139.8,141.8,144.33,35405,37697,36169,-1.43,-1.02,-0.41,33.02%,30.18%,2051.31,646.64,22.219999,9033.92
2015/7/14,139.5,140.5,138,138.5,138.4,139.8,141.5,144.19,27574,39075,33617,-1.43,-1.1,-0.33,39.66%,33.34%,2099.6,663.97,22.860001,9041.76
2015/7/15,139,139.5,138,138.5,138,139.6,141.28,144.13,23486,38463,31428,-1.44,-1.17,-0.27,44.09%,36.92%,2108.95,671.16,22.799999,9054.2
2015/7/16,140,140,135.5,136.5,137.7,139.15,141,144.02,37250,35500,31820,-1.55,-1.25,-0.3,39.20%,37.68%,2107.4,667.02,22.559999,9042.21
2015/7/17,138,140,138,140,138.4,139,140.88,143.98,55848,35913,34974,-1.42,-1.28,-0.14,51.13%,42.16%,2124.29,668.61,22.73,9045.98
2015/7/20,141.5,142,138.5,139,138.5,138.65,140.73,143.9,27907,34413,36055,-1.3,-1.28,-0.02,54.92%,46.42%,2126.64,667.06,23.030001,8975
2015/7/21,141,141.5,139.5,140.5,138.9,138.65,140.65,143.79,21857,33270,36172,-1.12,-1.25,0.13,63.70%,52.18%,2128.28,662.5,22.9,9005.96
2015/7/22,139,139.5,138,139,139,138.5,140.38,143.57,27409,34054,36259,-1.09,-1.22,0.13,63.30%,55.88%,2119.21,662.86,22.879999,8918.7
2015/7/23,137,137.5,136,136,138.9,138.3,139.93,143.31,38176,34239,34870,-1.26,-1.23,-0.03,44.76%,52.18%,2114.15,646.13,22.219999,8791.12
2015/7/24,138,138,136,137,138.3,138.35,139.45,143.07,39063,30882,33398,-1.33,-1.25,-0.08,37.53%,47.30%,2102.15,655.51,22.309999,8767.86
2015/7/27,135,135.5,134,134,137.3,137.9,138.85,142.83,45080,34317,34365,-1.58,-1.31,-0.26,25.02%,39.87%,2079.65,642.48,21.639999,8556.68
2015/7/28,135,136.5,134,134,136,137.45,138.63,142.61,35778,37101,35185,-1.73,-1.4,-0.33,16.68%,32.14%,2067.64,637.88,21.629999,8582.49
2015/7/29,135,136,134.5,135.5,135.3,137.15,138.38,142.41,30500,37719,35887,-1.77,-1.47,-0.3,17.37%,27.22%,2093.25,650.9,21.879999,8563.48
2015/7/30,136,139,136,138.5,135.8,137.35,138.25,142.27,37086,37501,35870,-1.58,-1.49,-0.08,30.33%,28.26%,2108.57,651.75,22.110001,8651.49
2015/7/31,140.5,140.5,137.5,139.5,136.3,137.3,138.15,142.13,40479,37785,34334,-1.31,-1.46,0.15,44.66%,33.73%,2108.63,654.15,22.700001,8665.34
2015/8/3,138.5,138.5,134.5,134.5,136.4,136.85,137.75,141.93,33816,35532,34924,-1.38,-1.44,0.06,32.34%,33.26%,2103.84,646.29,22.110001,8524.41
2015/8/4,135,136.5,134.5,136.5,136.9,136.45,137.55,141.77,27515,33879,35490,-1.38,-1.43,0.05,34.38%,33.64%,2098.04,644.35,21.719999,8510.86
2015/8/5,135.5,135.5,134,134,136.6,135.95,137.23,141.53,28578,33495,35607,-1.49,-1.44,-0.05,22.92%,30.06%,2093.32,637.17,21.450001,8542.27
2015/8/6,136,136,132,134,135.7,135.75,137.03,141.3,39658,34009,35755,-1.59,-1.47,-0.12,23.12%,27.75%,2099.84,644.62,21.610001,8449.56
2015/8/7,133,133.5,131.5,133,134.4,135.35,136.85,141.05,30592,32032,34908,-1.76,-1.53,-0.23,20.97%,25.49%,2083.56,633.13,21.280001,8442.29
2015/8/10,131,131,125.5,129,133.3,134.85,136.38,140.77,65583,38385,36959,-2.19,-1.66,-0.53,21.76%,24.25%,2077.57,636.82,21.030001,8466.84
2015/8/11,133.5,133.5,130.5,130.5,132.1,134.5,135.98,140.5,65988,46080,39980,-2.3,-1.79,-0.51,25.62%,24.70%,2104.18,652.65,21.610001,8394.14
2015/8/12,129.5,130,127.5,128.5,131,133.8,135.48,140.2,45838,49532,41513,-2.57,-1.94,-0.62,23.74%,24.38%,2084.07,637.85,20.83,8283.38
2015/8/13,129,130,127.5,128,129.8,132.75,135.05,139.89,43697,50340,42174,-2.77,-2.11,-0.66,22.24%,23.67%,2086.05,641.52,20.75,8311.74
2015/8/14,128,128.5,125,126,128.4,131.4,134.35,139.55,40367,52295,42163,-3.05,-2.3,-0.75,17.73%,21.69%,2083.39,634.87,20.540001,8305.64
2015/8/17,125.5,125.5,123,124,127.4,130.35,133.6,139.19,38956,46969,42677,-3.42,-2.52,-0.9,14.38%,19.25%,2091.54,631.04,20.379999,8213.42
2015/8/18,125,126.5,125,126,126.5,129.3,132.88,138.87,41824,42136,44108,-3.53,-2.72,-0.81,17.28%,18.59%,2102.44,637.25,20.280001,8177.22
2015/8/19,127.5,127.5,124,125,125.8,128.4,132.18,138.49,47213,42411,45972,-3.61,-2.9,-0.71,17.87%,18.35%,2096.92,624.01,20.030001,8021.84
2015/8/20,124.5,126,123.5,126,125.4,127.6,131.68,138.15,38768,41426,45883,-3.64,-3.05,-0.59,21.44%,19.38%,2079.61,618.33,19.91,8029.81
2015/8/21,123,124.5,121,121,124.4,126.4,130.88,137.75,67342,46821,49558,-3.9,-3.22,-0.68,14.29%,17.68%,2035.73,594.78,19.610001,7786.92
2015/8/24,120,121,112.5,115,122.6,125,129.93,137.22,118882,62806,54888,-4.53,-3.48,-1.05,14.29%,16.55%,1970.89,578.59,18.879999,7410.34
2015/8/25,118,124,117.5,123.5,122.1,124.3,129.4,136.84,99479,74337,58237,-4.48,-3.68,-0.8,30.48%,21.19%,1893.21,566.58,18.76,7675.64
2015/8/26,121,124.5,119.5,122.5,121.6,123.7,128.75,136.47,65900,78074,60243,-4.38,-3.82,-0.56,41.15%,27.85%,1867.61,559.59,18.76,7715.59
2015/8/27,125,125,122,124,121.2,123.3,128.03,136.13,53549,81030,61228,-4.13,-3.88,-0.25,52.99%,36.23%,1940.51,587.82,19.450001,7824.55
2015/8/28,127,127,124.5,125,122,123.2,127.3,135.83,41880,75938,61379,-3.76,-3.86,0.1,63.10%,45.19%,1987.66,609.76,19.940001,8019.18
2015/8/31,126,129,123.5,129,124.8,123.7,127.03,135.63,57088,63579,63193,-3.25,-3.74,0.49,75.40%,55.26%,1988.87,613.91,20,8174.92
2015/9/1,127.5,127.5,124,124,124.9,123.5,126.4,135.37,42395,52162,63250,-3.03,-3.59,0.57,73.50%,61.34%,1972.18,611.04,19.879999,8017.56
2015/9/2,123,127,123,125.5,125.5,123.55,125.98,135.15,37232,46429,62252,-2.79,-3.43,0.64,75.26%,65.98%,1913.85,590.12,19.41,8035.29
2015/9/3,127.5,127.5,125,127,126.1,123.65,125.63,134.95,24054,40530,60780,-2.46,-3.24,0.78,79.47%,70.48%,1948.86,603.78,19.940001,8095.95
2015/9/4,126.5,127,123.5,125,126.1,124.05,125.23,134.71,23047,36763,56351,-2.3,-3.05,0.75,74.72%,71.89%,1951.13,608.58,20.07,8000.6
2015/9/7,124.5,126,122,122.5,124.8,124.8,124.9,134.36,26153,30576,47078,-2.29,-2.9,0.61,60.34%,68.04%,1921.22,597.62,19.67,7986.56
2015/9/8,122.5,123.5,122,123,124.6,124.75,124.53,134,15113,25120,38641,-2.29,-2.78,0.49,44.99%,60.36%,1921.22,597.62,19.67,8001.5
2015/9/9,126.5,129,126.5,129,125.3,125.4,124.55,133.77,53970,28467,37448,-1.83,-2.59,0.76,63.33%,61.35%,1969.41,624.06,20.049999,8286.92
2015/9/10,127,128,125,125,124.9,125.5,124.4,133.48,34030,30463,35496,-1.65,-2.4,0.75,56.50%,59.73%,1942.04,612.83,19.879999,8268.68
2015/9/11,125.5,127.5,124,127.5,125.4,125.75,124.48,133.23,24549,30763,33763,-1.42,-2.2,0.78,63.86%,61.11%,1952.29,615.34,19.700001,8305.82
2015/9/14,128,129,126,127.5,126.4,125.6,124.65,132.99,25582,30649,30613,-1.16,-2,0.84,68.76%,63.66%,1961.05,615.81,19.9,8307.29
2015/9/15,127.5,128,125.5,126,127,125.8,124.65,132.73,22223,32071,28595,-1.03,-1.8,0.77,64.89%,64.07%,1953.03,617.67,20.040001,8259.99
2015/9/16,128,130,127.5,129.5,127.1,126.2,124.88,132.48,44137,30104,29286,-0.7,-1.58,0.88,74.51%,67.55%,1978.09,625.15,20.389999,8333.29
2015/9/17,130.5,131.5,130,131,128.3,126.6,125.13,132.24,52529,33804,32133,-0.29,-1.32,1.03,81.25%,72.12%,1995.31,626.57,20.67,8445.5
2015/9/18,129.5,131.5,129,131.5,129.1,127.25,125.65,131.99,32590,35412,33088,0.03,-1.05,1.09,87.50%,77.25%,1990.2,621.05,20.66,8462.14
2015/9/21,130,130,128.5,129.5,129.5,127.95,126.38,131.72,35272,37350,34000,0.17,-0.81,0.98,82.78%,79.09%,1958.03,610.75,20.610001,8307.04
2015/9/22,130,130,128.5,129,130.1,128.55,126.65,131.56,18378,36581,34326,0.25,-0.6,0.85,77.41%,78.53%,1966.97,608.73,20.530001,8365.92
2015/9/23,127,127.5,124.5,124.5,129.1,128.1,126.75,131.29,35523,34858,32481,0,-0.48,0.48,53.83%,70.30%,1942.74,595.06,19.950001,8193.42
2015/9/24,127,128,125.5,127,128.3,128.3,126.9,131.06,44709,33294,33549,-0.06,-0.39,0.33,47.79%,62.79%,1938.76,590.74,20.01,8123.1
2015/9/25,127,127.5,125,127,127.4,128.25,127,130.82,24689,31714,33563,-0.13,-0.34,0.21,43.76%,56.45%,1932.24,589.72,19.99,8132.35
2015/9/30,128,131,127,130,127.5,128.5,127.05,130.61,76377,39935,38643,0.05,-0.26,0.31,55.37%,56.09%,1931.34,592.88,20.049999,8181.24
2015/10/1,131,134,129.5,133.5,128.4,129.25,127.53,130.49,53401,46940,41761,0.43,-0.12,0.56,68.49%,60.22%,1920.03,602.73,20.75,8295.94
2015/10/2,132.5,132.5,131.5,132,129.9,129.5,127.85,130.35,25252,44886,39872,0.68,0.04,0.64,71.98%,64.14%,1923.82,595.62,20.860001,8305.03
2015/10/5,133,133.5,131.5,132.5,131,129.65,128.13,130.26,30895,42123,37709,0.91,0.21,0.7,76.05%,68.11%,1951.36,608.46,20.76,8352.36
2015/10/6,135,135.5,132.5,133,132.2,129.8,128.53,130.2,49925,47170,39442,1.15,0.4,0.75,76.46%,70.89%,1987.05,619.85,21.4,8394.1
2015/10/7,133.5,135,133,135,133.2,130.35,129.15,130.14,32541,38403,39169,1.41,0.6,0.81,82.79%,74.86%,1979.92,621.95,21.23,8495.23
2015/10/8,137,137,135,136,133.7,131.05,129.8,130.1,32055,34134,40537,1.72,0.83,0.9,85.75%,78.49%,1995.83,631.32,21.93,8445.96
2015/10/12,137,139,136.5,138.5,135,132.45,130.28,130.1,51618,39407,42146,2.11,1.08,1.03,89.31%,82.10%,2013.43,634.81,22.25,8573.72
2015/10/13,138.5,138.5,136,137.5,136,133.5,130.9,130.12,37227,40673,41398,2.34,1.33,1,88.71%,84.30%,2017.46,630.54,22.09,8567.92
2015/10/14,136.5,137.5,136,136.5,136.7,134.45,131.35,130.06,65521,43792,45481,2.42,1.55,0.87,83.70%,84.10%,2003.69,622.28,21.940001,8522.51
2015/10/15,139,141,139,140,137.7,135.45,131.98,130.08,73316,51947,45175,2.73,1.79,0.94,85.62%,84.61%,1994.24,645.7,22.34,8601.52
2015/10/16,137,137.5,136,137.5,138,135.85,132.55,130.03,37190,52974,43554,2.72,1.97,0.74,78.14%,82.45%,2023.86,651.89,21.950001,8604.95
2015/10/19,138.5,139,137,138,137.9,136.45,132.98,130.01,26174,47886,43646,2.74,2.13,0.61,73.66%,79.52%,2033.11,652.63,22.16,8631.5
2015/10/20,139,139,137.5,139,138.2,137.1,133.38,130.06,28796,46199,43436,2.78,2.26,0.52,74.11%,77.72%,2033.66,652.88,22.23,8653.6
2015/10/21,139.5,140,137.5,138.5,138.6,137.65,133.73,130.08,20007,37097,40445,2.78,2.36,0.42,68.85%,74.76%,2030.77,651.87,22.309999,8609.23
2015/10/22,138,138.5,137,137.5,138.1,137.9,134.13,130.14,15169,25467,38707,2.66,2.42,0.24,55.90%,68.47%,2018.94,653.24,22.219999,8608.46
2015/10/23,140,140.5,139,140,138.6,138.3,134.68,130.24,35666,25162,39068,2.73,2.48,0.24,63.93%,66.96%,2052.51,675.95,22.51,8673.81
2015/10/26,140.5,140.5,139,140,139,138.45,135.45,130.32,24412,24810,36348,2.74,2.53,0.21,69.29%,67.74%,2075.15,683.71,22.469999,8745.36
2015/10/27,138.5,140,137.5,139,139,138.6,136.05,130.33,26558,24362,35281,2.64,2.56,0.09,66.19%,67.22%,2071.18,670.19,22.16,8701.32
2015/10/28,137,139,137,138,138.9,138.75,136.6,130.3,22557,24872,30985,2.47,2.54,-0.07,58.94%,64.46%,2065.89,665.71,22.200001,8665.99
2015/10/29,139,139.5,136.5,136.5,138.7,138.4,136.93,130.33,20464,25931,25699,2.24,2.48,-0.24,39.30%,56.07%,2090.35,677.21,22.08,8571.08
2015/10/30,137,137.5,136,136.5,138,138.3,137.08,130.33,28293,24457,24810,1.99,2.38,-0.39,29.90%,47.35%,2089.41,656.94,21.82,8554.31
2015/11/2,138.5,138.5,135.5,137.5,137.5,138.25,137.35,130.39,22789,24132,24471,1.82,2.27,-0.45,33.27%,42.65%,2079.36,662.52,21.959999,8614.77
2015/11/3,138.5,140,138,139.5,137.6,138.3,137.7,130.48,36443,26109,25236,1.82,2.18,-0.36,48.84%,44.72%,2104.05,668.53,22.1,8713.19
2015/11/4,141.5,144.5,141,144.5,138.9,138.9,138.28,130.68,75685,36735,30804,2.15,2.17,-0.02,65.90%,51.78%,2109.79,671.69,22.77,8857.02
2015/11/5,144,144.5,142.5,142.5,140.1,139.4,138.65,130.9,37828,40208,33070,2.34,2.21,0.13,69.86%,57.80%,2102.31,673.48,23.549999,8850.18
2015/11/6,144,144,139,140,140.8,139.4,138.85,131.06,51889,44927,34692,2.28,2.22,0.06,63.24%,59.62%,2099.93,659.36,22.98,8693.57
2015/11/9,141,143,140.5,142,141.7,139.6,139.03,131.28,24863,45342,34737,2.3,2.24,0.06,66.23%,61.82%,2099.2,676.47,22.82,8642.48
2015/11/10,141.5,141.5,139,139.5,141.7,139.65,139.13,131.48,23337,42720,34415,2.12,2.21,-0.09,58.97%,60.87%,2078.58,669.94,22.959999,8536.9
2015/11/11,140.5,140.5,136.5,137.5,140.3,139.6,139.18,131.67,29463,33476,35105,1.81,2.13,-0.32,46.72%,56.15%,2081.72,657.96,22.51,8415.01
2015/11/12,138.5,139,138,138.5,139.5,139.8,139.1,131.91,16486,29208,34708,1.59,2.03,-0.43,42.26%,51.52%,2075,658.28,22.58,8428.09
2015/11/13,137.5,139,136,136,138.7,139.75,139.03,132.08,22956,23421,34174,1.26,1.87,-0.61,28.17%,43.74%,2045.97,649.77,22.24,8329.5
2015/11/16,134,135.5,134,135,137.3,139.5,138.88,132.24,32133,24875,35108,0.83,1.66,-0.83,21.96%,36.48%,2023.04,643.71,21.889999,8295.4
2015/11/17,138,140,137.5,138.5,137.1,139.4,138.85,132.45,28225,25853,34287,0.79,1.49,-0.7,28.92%,33.96%,2053.19,652.03,22.35,8419.42
2015/11/18,139.5,140,136.5,137,137,138.65,138.78,132.72,29455,25851,29664,0.67,1.33,-0.66,29.28%,32.40%,2050.44,655.82,22.52,8340.47
2015/11/19,138.5,140.5,138,140.5,137.4,138.45,138.93,133.14,28724,28299,28753,0.74,1.21,-0.46,43.60%,36.13%,2083.58,662.14,22.52,8477.2
2015/11/20,140.5,141,140,141,138.4,138.55,138.98,133.43,21649,28037,25729,0.87,1.14,-0.28,60.17%,44.15%,2081.24,663.63,22.67,8465.45
2015/11/23,141,141.5,140,141,139.6,138.45,139.03,133.74,20544,25719,25297,0.96,1.1,-0.14,71.23%,53.17%,2089.17,665.76,22.83,8485.73
2015/11/24,140,141.5,139.5,139.5,139.8,138.45,139.05,134,23246,24724,25288,0.95,1.07,-0.12,71.93%,59.43%,2086.59,657.18,22.57,8400.14
2015/11/25,139.5,141,138.5,141,140.6,138.8,139.2,134.27,34541,25741,25796,0.97,1.05,-0.09,79.06%,65.97%,2089.14,665.61,22.5,8386.13
2015/11/26,141,142.5,140,142.5,141,139.2,139.5,134.49,32928,26582,27440,1.09,1.06,0.03,86.04%,72.66%,2088.87,666.09,22.559999,8484.9
2015/11/27,143,143,139,139,140.6,139.5,139.63,134.74,26743,27600,27819,1.02,1.05,-0.03,70.18%,71.84%,2088.87,666.09,22.559999,8398.4
2015/11/30,136.5,139,136,139,140.2,139.9,139.7,134.97,110350,45562,35641,0.81,1,-0.19,61.07%,68.25%,2090.11,670.51,22.450001,8320.61
2015/12/1,140.5,142.5,138.5,142.5,140.8,140.3,139.85,135.23,48932,50699,37711,0.9,0.98,-0.08,71.67%,69.39%,2080.41,677.14,22.76,8463.3
2015/12/2,144,144,142,142.5,141.1,140.85,139.75,135.52,31768,50144,37943,1.06,1,0.06,74.86%,71.21%,2102.63,686.52,23.280001,8457.4
2015/12/3,141.5,143,141.5,142.5,141.1,141.05,139.75,135.85,28205,49200,37891,1.15,1.03,0.12,76.99%,73.14%,2079.51,682.69,23.190001,8456.06
2015/12/4,141,142.5,140.5,140.5,141.4,141,139.78,136.14,31781,50207,38904,1.09,1.04,0.05,70.08%,72.12%,2049.62,678.72,22.93,8398.6
2015/12/7,142,144.5,142,143.5,142.3,141.25,139.85,136.38,41098,36357,40959,1.22,1.08,0.14,76.13%,73.46%,2091.69,691.49,23.309999,8454.27
2015/12/8,143.5,144,141,142.5,142.3,141.55,140,136.68,34037,33378,42038,1.24,1.11,0.13,76.24%,74.39%,2077.07,684.85,23.24,8343.86
2015/12/9,142,142,140.5,140.5,141.9,141.5,140.15,136.89,30640,33152,41648,1.11,1.11,0,68.48%,72.42%,2063.59,679.03,23.08,8229.62
2015/12/10,140.5,141.5,139,141,141.6,141.35,140.28,137.12,41488,35809,42504,0.98,1.08,-0.11,65.26%,70.03%,2047.62,670.29,22.73,8216.17
2015/12/11,141,142,139,139.5,141.4,141.4,140.45,137.34,32031,35859,43033,0.81,1.03,-0.22,49.06%,63.04%,2052.23,674.23,22.65,8115.89
2015/12/14,137.5,139.5,137.5,139,140.5,141.4,140.65,137.5,37667,35173,35765,0.57,0.94,-0.36,39.85%,55.31%,2012.37,660.78,22.18,8040.16
2015/12/15,139.5,140.5,138,138,139.6,140.95,140.63,137.62,27973,33960,33669,0.37,0.83,-0.45,28.95%,46.52%,2021.94,656.49,22.219999,8073.35
2015/12/16,142,144,141,143.5,140.2,141.05,140.95,137.82,58669,39566,36359,0.56,0.77,-0.21,47.87%,46.97%,2043.41,666.47,22.82,8184.66
2015/12/17,144.5,145,143,145,141,141.3,141.18,138.08,34711,38210,37010,0.82,0.78,0.03,65.25%,53.06%,2073.07,671.71,23.16,8319.67
2015/12/18,143,145,142,142,141.5,141.45,141.23,138.29,41616,40127,37993,0.87,0.8,0.07,63.50%,56.54%,2041.89,661.71,22.959999,8257.32
2015/12/21,141.5,142.5,140.5,141.5,142,141.25,141.25,138.58,26939,37982,36577,0.8,0.8,0,60.11%,57.73%,2005.55,653.72,22.93,8282.17
2015/12/22,141,142,140.5,142,142.8,141.2,141.38,138.83,17210,35829,34894,0.75,0.79,-0.04,60.07%,58.51%,2021.15,666.13,22.950001,8292.74
2015/12/23,141,143,140.5,141.5,142.4,141.3,141.4,139.07,18152,27726,33646,0.7,0.77,-0.07,57.83%,58.28%,2038.97,667.11,23.059999,8315.7
2015/12/24,143,143.5,142,142,141.8,141.4,141.38,139.27,13495,23482,30846,0.71,0.76,-0.05,58.55%,58.37%,2064.29,671.78,23.08,8324.36
2015/12/25,142,143.5,142,143,142,141.75,141.58,139.43,6169,16393,28260,0.76,0.76,0,62.84%,59.86%,2060.99,674.39,23.15,8363.28
2015/12/28,143.5,144,143,143.5,142.4,142.2,141.8,139.62,10831,13171,25577,0.83,0.77,0.06,64.12%,61.28%,2060.99,674.39,23.15,8358.49
2015/12/29,143.5,144,141.5,142,142.4,142.6,141.78,139.78,12968,12323,24076,0.79,0.78,0.01,53.86%,58.81%,2056.5,671.75,23.01,8293.91
2015/12/30,142.5,144,142,142.5,142.6,142.5,141.78,139.93,14713,11635,19680,0.78,0.78,0,50.72%,56.11%,2078.36,679.78,23.08,8279.99
2015/12/31,142,144,141,143,142.8,142.3,141.8,140.07,18678,12672,18077,0.76,0.77,-0.01,57.62%,56.61%,2063.36,673.08,22.879999,8338.06
2016/1/4,142.5,143.5,139,139.5,142.1,142.05,141.75,140.13,43800,20198,18296,0.55,0.73,-0.18,41.75%,51.66%,2043.94,663.48,22.75,8114.26
2016/1/5,139,140,137,138,141,141.7,141.48,140.12,46502,27332,20252,0.21,0.62,-0.42,32.59%,45.30%,2012.66,656.28,22.09,8075.11
2016/1/6,138,138,135,135.5,139.7,141.05,141.13,140.08,53873,35513,23918,-0.24,0.45,-0.69,23.58%,38.06%,2016.71,649.47,21.950001,7990.39
2016/1/7,134.5,135,130.5,133,137.8,140.2,140.75,140.03,63475,45266,28450,-0.84,0.19,-1.03,21.89%,32.67%,1990.26,631.2,21.34,7852.06
2016/1/8,132,135,132,134,136,139.4,140.4,139.93,52641,52058,32365,-1.23,-0.09,-1.14,23.24%,29.53%,1943.09,610.25,21.1,7893.97
2016/1/11,133,134.5,130.5,133,134.7,138.4,140.08,139.85,48536,53005,36602,-1.6,-0.4,-1.21,21.66%,26.91%,1922.03,600.48,20.809999,7788.42
2016/1/12,133,134,131.5,133,133.7,137.35,139.78,139.77,35133,50732,39032,-1.87,-0.69,-1.18,20.62%,24.81%,1923.67,603.55,20.93,7768.45
2016/1/13,133.5,135.5,133,133.5,133.3,136.5,139.55,139.68,50237,50004,42759,-1.97,-0.95,-1.02,21.15%,23.59%,1938.68,608.56,20.75,7824.61
2016/1/14,130.5,132,130.5,131.5,133,135.4,138.95,139.56,39498,45209,45237,-2.23,-1.2,-1.03,16.67%,21.28%,1890.28,589.48,20.48,7742.88
2016/1/15,137.5,138,135.5,137,133.6,134.8,138.55,139.55,79649,50611,51334,-1.97,-1.36,-0.61,33.92%,25.49%,1921.84,601.57,21.82,7762.01
2016/1/18,135,138,134.5,137,134.4,134.55,138.3,139.5,37009,48305,50655,-1.76,-1.44,-0.32,51.50%,34.16%,1880.33,574.29,21.1,7811.18
2016/1/19,137.5,138,136,138,135.4,134.55,138.13,139.47,24996,46278,48505,-1.51,-1.45,-0.06,67.67%,45.33%,1880.33,574.29,21.1,7854.88
2016/1/20,137.5,137.5,133.5,134.5,135.6,134.45,137.75,139.39,44423,45115,47560,-1.49,-1.46,-0.03,62.89%,51.18%,1881.33,575.18,21.66,7699.12
2016/1/21,134,136.5,134,135,136.3,134.65,137.43,139.34,31957,43607,44408,-1.45,-1.46,0,61.93%,54.76%,1859.33,578.94,21.09,7664.01
2016/1/22,136.5,138.5,136,138.5,136.6,135.1,137.25,139.38,33926,34462,42536,-1.19,-1.4,0.22,74.62%,61.38%,1868.99,587.56,21.33,7756.18
2016/1/25,140,140,139,139.5,137.1,135.75,137.08,139.43,27213,32503,40404,-0.84,-1.29,0.45,81.32%,68.03%,1906.9,598.42,21.93,7894.15
2016/1/26,137.5,139,137,137.5,137,136.2,136.78,139.43,24103,32324,39301,-0.69,-1.17,0.48,78.78%,71.61%,1877.08,589.8,21.790001,7828.67
2016/1/27,139,139.5,138.5,139.5,138,136.8,136.65,139.43,24548,28349,36732,-0.45,-1.03,0.58,83.29%,75.50%,1903.63,595.86,21.59,7849.83
2016/1/28,138,140.5,138,140,139,137.65,136.53,139.35,37913,29541,36574,-0.22,-0.87,0.64,86.48%,79.16%,1882.95,588.68,21.68,7905.1
2016/1/29,138.5,143,138,143,139.9,138.25,136.53,139.36,57558,34267,34365,0.12,-0.67,0.79,90.98%,83.10%,1893.36,586.85,21.629999,8080.6
2016/1/30,142.5,143,141,142,140.4,138.75,136.65,139.39,11865,31197,31850,0.41,-0.45,0.87,90.48%,85.56%,1940.24,613.68,22.35,8145.21
2016/2/1,144,144,141.5,144,141.7,139.35,136.95,139.43,43828,35142,33733,0.75,-0.21,0.96,93.65%,88.26%,1940.24,613.68,22.35,8156.96
2016/2/2,144,144.5,141.5,142.5,142.3,140.15,137.3,139.48,25401,35313,31831,0.95,0.02,0.93,87.93%,88.15%,1939.38,616.6,22.459999,8131.24
2016/2/3,145,146,144.5,146,143.5,141.25,137.95,139.62,71653,42061,35801,1.33,0.28,1.05,91.95%,89.42%,1903.03,595.7,22.559999,8063
2016/2/15,142,146.5,142,145,143.9,141.9,138.5,139.73,77065,45962,40115,1.53,0.53,1,89.37%,89.40%,1864.78,571.9,22.24,8066.51
2016/2/16,146,148,145.5,147.5,145,142.7,139.23,139.92,56362,54862,43030,1.87,0.8,1.07,91.25%,90.02%,1864.78,571.9,22.24,8212.07
2016/2/17,149,149,147,148,145.8,143.75,139.98,140.13,38487,53794,44468,2.18,1.08,1.11,91.13%,90.39%,1895.58,591.93,23.34,8214.25
